snap,sim,lo,hi,status,ot_reliable,x10,n_halos,n_used_dmo,n_used_hyd,n_empty_dmo,n_empty_hyd,npart_dmo_med,npart_hyd_med,sec
67,fgas+2sigma,10.875,11.0,ok,False,0.7258,1000,499,862,5,0,0,2,1.2
67,fgas+2sigma,11.0,11.125,ok,False,0.6595,1000,548,870,2,0,1,2,1.2
67,fgas+2sigma,11.125,11.25,ok,False,0.5997,1000,555,870,2,0,1,2,1.2
67,fgas+2sigma,11.25,11.375,ok,False,0.5524,1000,607,910,0,0,1,2,1.2
67,fgas+2sigma,11.375,11.5,ok,False,0.5017,1000,687,991,0,0,1,3,1.2
67,fgas+2sigma,11.5,11.625,ok,False,0.4566,1000,784,1000,0,0,1,4,1.2
67,fgas+2sigma,11.625,11.75,ok,False,0.4144,1000,849,1000,0,0,2,5,1.2
67,fgas+2sigma,11.75,11.875,ok,False,0.3774,1000,905,1000,0,0,3,6,1.2
67,fgas+2sigma,11.875,12.0,ok,False,0.3420,1000,961,1000,0,0,4,9,1.2
67,fgas+2sigma,12.0,12.125,ok,False,0.3110,1000,991,1000,0,0,5,12,1.2
67,fgas+2sigma,12.125,12.25,ok,True,0.2824,1000,995,1000,0,0,6,15,1.2
67,fgas+2sigma,12.25,12.375,ok,True,0.2575,1000,999,1000,0,0,9,19,1.2
67,fgas+2sigma,12.375,12.5,ok,True,0.2338,1000,1000,1000,0,0,12,25,1.2
67,fgas+2sigma,12.5,12.625,ok,True,0.2120,1000,1000,1000,0,0,16,33,1.2
67,fgas+2sigma,12.625,12.75,ok,True,0.1924,1000,1000,1000,0,0,21,44,1.3
67,fgas+2sigma,12.75,12.875,ok,True,0.1749,1000,1000,1000,0,0,28,59,1.3
67,fgas+2sigma,12.875,13.0,ok,True,0.1595,1000,1000,1000,0,0,36,77,1.3
67,fgas+2sigma,13.0,13.125,ok,True,0.1442,1000,1000,1000,0,0,50,105,1.3
67,fgas+2sigma,13.125,13.25,ok,True,0.1313,1000,1000,1000,0,0,66,140,1.3
67,fgas+2sigma,13.25,13.375,ok,True,0.1193,1000,1000,1000,0,0,87,188,1.2
67,fgas+2sigma,13.375,13.5,ok,True,0.1086,1000,1000,1000,0,0,118,254,1.3
67,fgas+2sigma,13.5,13.625,ok,True,0.0987,1000,1000,1000,0,0,155,342,1.4
67,fgas+2sigma,13.625,13.75,ok,True,0.0897,1000,1000,1000,0,0,204,446,1.3
67,fgas+2sigma,13.75,13.875,ok,True,0.0815,1000,1000,1000,0,0,278,612,1.4
67,fgas+2sigma,13.875,14.0,ok,True,0.0739,1000,1000,1000,0,0,371,816,1.4
67,fgas+2sigma,14.0,14.125,ok,True,0.0672,1000,1000,1000,0,0,488,1067,1.4
67,fgas+2sigma,14.125,14.25,ok,True,0.0611,985,985,985,0,0,648,1420,1.5
67,fgas+2sigma,14.25,14.375,ok,True,0.0553,567,567,567,0,0,864,1900,1.2
67,fgas+2sigma,14.375,14.5,ok,True,0.0508,306,306,306,0,0,1081,2396,0.8
67,fgas+2sigma,14.5,14.625,ok,True,0.0458,158,158,158,0,0,1477,3273,0.6
67,fgas+2sigma,14.625,14.75,ok,True,0.0417,72,72,72,0,0,1984,4340,0.4
67,fgas+2sigma,14.75,14.875,ok,True,0.0376,20,20,20,0,0,2696,5869,0.2
67,fgas+2sigma,14.875,15.0,ok,True,0.0351,11,11,11,0,0,3151,6864,0.2
69,fgas+2sigma,10.0,10.125,ok,False,1.3493,47,12,44,87,45,0,3,0.3
69,fgas+2sigma,10.125,10.25,ok,False,1.2151,30,15,26,82,59,0,2,0.2
69,fgas+2sigma,10.25,10.375,ok,False,1.1570,511,173,434,18,2,0,2,0.9
69,fgas+2sigma,10.375,10.5,ok,False,1.0460,1000,400,841,2,0,0,2,1.2
69,fgas+2sigma,10.5,10.625,ok,False,0.9299,1000,411,832,4,0,0,2,1.2
69,fgas+2sigma,10.625,10.75,ok,False,0.8490,1000,476,838,5,0,0,2,1.2
69,fgas+2sigma,10.75,10.875,ok,False,0.7700,1000,458,817,9,1,0,2,1.2
69,fgas+2sigma,10.875,11.0,ok,False,0.6984,1000,515,840,5,0,1,2,1.2
69,fgas+2sigma,11.0,11.125,ok,False,0.6347,1000,528,866,0,0,1,2,1.1
69,fgas+2sigma,11.125,11.25,ok,False,0.5755,1000,532,816,1,0,1,2,1.2
69,fgas+2sigma,11.25,11.375,ok,False,0.5289,1000,572,895,0,0,1,2,1.2
69,fgas+2sigma,11.375,11.5,ok,False,0.4835,1000,660,983,0,0,1,3,1.2
69,fgas+2sigma,11.5,11.625,ok,False,0.4399,1000,749,1000,0,0,1,4,1.2
69,fgas+2sigma,11.625,11.75,ok,False,0.3986,1000,845,1000,0,0,2,5,1.1
69,fgas+2sigma,11.75,11.875,ok,False,0.3620,1000,925,1000,0,0,3,6,1.2
69,fgas+2sigma,11.875,12.0,ok,False,0.3305,1000,962,1000,0,0,3,8,1.2
69,fgas+2sigma,12.0,12.125,ok,True,0.2993,1000,980,1000,0,0,5,11,1.2
69,fgas+2sigma,12.125,12.25,ok,True,0.2715,1000,994,1000,0,0,7,14,1.3
69,fgas+2sigma,12.25,12.375,ok,True,0.2472,1000,1000,1000,0,0,9,18,1.2
69,fgas+2sigma,12.375,12.5,ok,True,0.2245,1000,1000,1000,0,0,12,24,1.2
69,fgas+2sigma,12.5,12.625,ok,True,0.2040,1000,1000,1000,0,0,15,32,1.2
69,fgas+2sigma,12.625,12.75,ok,True,0.1855,1000,1000,1000,0,0,20,41,1.2
69,fgas+2sigma,12.75,12.875,ok,True,0.1683,1000,1000,1000,0,0,27,56,1.2
69,fgas+2sigma,12.875,13.0,ok,True,0.1527,1000,1000,1000,0,0,37,77,1.2
69,fgas+2sigma,13.0,13.125,ok,True,0.1387,1000,1000,1000,0,0,49,104,1.2
69,fgas+2sigma,13.125,13.25,ok,True,0.1259,1000,1000,1000,0,0,64,135,1.2
69,fgas+2sigma,13.25,13.375,ok,True,0.1146,1000,1000,1000,0,0,85,184,1.2
69,fgas+2sigma,13.375,13.5,ok,True,0.1044,1000,1000,1000,0,0,114,247,1.3
69,fgas+2sigma,13.5,13.625,ok,True,0.0948,1000,1000,1000,0,0,151,329,1.2
69,fgas+2sigma,13.625,13.75,ok,True,0.0860,1000,1000,1000,0,0,200,436,1.3
69,fgas+2sigma,13.75,13.875,ok,True,0.0783,1000,1000,1000,0,0,270,588,1.3
69,fgas+2sigma,13.875,14.0,ok,True,0.0711,1000,1000,1000,0,0,356,781,1.4
69,fgas+2sigma,14.0,14.125,ok,True,0.0644,1000,1000,1000,0,0,470,1041,1.4
69,fgas+2sigma,14.125,14.25,ok,True,0.0586,1000,1000,1000,0,0,635,1394,1.5
69,fgas+2sigma,14.25,14.375,ok,True,0.0533,632,632,632,0,0,836,1844,1.2
69,fgas+2sigma,14.375,14.5,ok,True,0.0488,385,385,385,0,0,1104,2451,0.9
69,fgas+2sigma,14.5,14.625,ok,True,0.0442,173,173,173,0,0,1404,3036,0.6
69,fgas+2sigma,14.625,14.75,ok,True,0.0398,93,93,93,0,0,1963,4336,0.4
69,fgas+2sigma,14.75,14.875,ok,True,0.0367,31,31,31,0,0,2593,5649,0.3
69,fgas+2sigma,14.875,15.0,ok,True,0.0337,13,13,13,0,0,3002,6622,0.2
71,fgas+2sigma,10.0,10.125,ok,False,1.2915,24,7,18,93,75,0,2,0.3
71,fgas+2sigma,10.125,10.25,ok,False,1.1787,27,12,19,86,67,0,2,0.2
71,fgas+2sigma,10.25,10.375,ok,False,1.1138,414,143,349,18,3,0,2,0.9
71,fgas+2sigma,10.375,10.5,ok,False,1.0067,1000,369,830,3,0,0,2,1.2
71,fgas+2sigma,10.5,10.625,ok,False,0.8980,1000,388,812,4,1,0,2,1.2
71,fgas+2sigma,10.625,10.75,ok,False,0.8170,1000,417,805,6,1,0,2,1.2
71,fgas+2sigma,10.75,10.875,ok,False,0.7421,1000,458,800,5,1,0,2,1.2
71,fgas+2sigma,10.875,11.0,ok,False,0.6707,1000,505,825,7,1,1,2,1.2
71,fgas+2sigma,11.0,11.125,ok,False,0.6095,1000,512,816,3,0,1,2,1.2
71,fgas+2sigma,11.125,11.25,ok,False,0.5539,1000,522,824,1,1,1,2,1.1
71,fgas+2sigma,11.25,11.375,ok,False,0.5093,1000,562,880,1,0,1,2,1.2
71,fgas+2sigma,11.375,11.5,ok,False,0.4648,1000,623,991,0,0,1,3,1.2
71,fgas+2sigma,11.5,11.625,ok,False,0.4233,1000,751,1000,0,0,1,4,1.1
71,fgas+2sigma,11.625,11.75,ok,False,0.3842,1000,841,1000,0,0,2,4,1.1
71,fgas+2sigma,11.75,11.875,ok,False,0.3485,1000,907,1000,0,0,3,6,1.3
71,fgas+2sigma,11.875,12.0,ok,False,0.3162,1000,953,1000,0,0,3,8,1.1
71,fgas+2sigma,12.0,12.125,ok,True,0.2869,1000,982,1000,0,0,4,10,1.1
71,fgas+2sigma,12.125,12.25,ok,True,0.2612,1000,994,1000,0,0,6,13,1.1
71,fgas+2sigma,12.25,12.375,ok,True,0.2379,1000,998,1000,0,0,8,17,1.1
71,fgas+2sigma,12.375,12.5,ok,True,0.2156,1000,1000,1000,0,0,11,22,1.1
71,fgas+2sigma,12.5,12.625,ok,True,0.1966,1000,1000,1000,0,0,14,29,1.1
71,fgas+2sigma,12.625,12.75,ok,True,0.1781,1000,1000,1000,0,0,20,40,1.2
71,fgas+2sigma,12.75,12.875,ok,True,0.1623,1000,1000,1000,0,0,26,53,1.2
71,fgas+2sigma,12.875,13.0,ok,True,0.1468,1000,1000,1000,0,0,35,72,1.2
71,fgas+2sigma,13.0,13.125,ok,True,0.1334,1000,1000,1000,0,0,46,98,1.2
71,fgas+2sigma,13.125,13.25,ok,True,0.1212,1000,1000,1000,0,0,63,134,1.2
71,fgas+2sigma,13.25,13.375,ok,True,0.1103,1000,1000,1000,0,0,81,176,1.2
71,fgas+2sigma,13.375,13.5,ok,True,0.1003,1000,1000,1000,0,0,108,234,1.2
71,fgas+2sigma,13.5,13.625,ok,True,0.0911,1000,1000,1000,0,0,146,316,1.2
71,fgas+2sigma,13.625,13.75,ok,True,0.0828,1000,1000,1000,0,0,192,421,1.3
71,fgas+2sigma,13.75,13.875,ok,True,0.0753,1000,1000,1000,0,0,262,576,1.3
71,fgas+2sigma,13.875,14.0,ok,True,0.0685,1000,1000,1000,0,0,343,755,1.3
71,fgas+2sigma,14.0,14.125,ok,True,0.0622,1000,1000,1000,0,0,459,1007,1.4
71,fgas+2sigma,14.125,14.25,ok,True,0.0566,1000,1000,1000,0,0,603,1335,1.5
71,fgas+2sigma,14.25,14.375,ok,True,0.0513,714,714,714,0,0,818,1815,1.3
71,fgas+2sigma,14.375,14.5,ok,True,0.0468,440,440,440,0,0,1071,2366,1.0
71,fgas+2sigma,14.5,14.625,ok,True,0.0425,208,208,208,0,0,1382,3026,0.7
71,fgas+2sigma,14.625,14.75,ok,True,0.0386,103,103,103,0,0,1819,3970,0.4
71,fgas+2sigma,14.75,14.875,ok,True,0.0351,48,48,48,0,0,2554,5745,0.3
71,fgas+2sigma,14.875,15.0,ok,True,0.0319,15,15,15,0,0,3137,7038,0.2
73,fgas+2sigma,10.0,10.125,ok,False,1.2556,24,5,20,94,70,0,2,0.2
73,fgas+2sigma,10.125,10.25,ok,False,1.1252,27,7,22,91,67,0,2,0.2
73,fgas+2sigma,10.25,10.375,ok,False,1.0714,330,124,258,30,10,0,2,0.8
73,fgas+2sigma,10.375,10.5,ok,False,0.9694,834,283,676,8,0,0,2,1.1
73,fgas+2sigma,10.5,10.625,ok,False,0.8647,1000,360,796,12,1,0,1,1.1
73,fgas+2sigma,10.625,10.75,ok,False,0.7870,1000,407,787,4,0,0,2,1.1
73,fgas+2sigma,10.75,10.875,ok,False,0.7147,1000,431,824,6,2,0,2,1.1
73,fgas+2sigma,10.875,11.0,ok,False,0.6463,1000,467,786,1,1,0,1,1.1
73,fgas+2sigma,11.0,11.125,ok,False,0.5880,1000,505,804,3,0,1,2,1.1
73,fgas+2sigma,11.125,11.25,ok,False,0.5337,1000,484,850,0,0,0,2,1.1
73,fgas+2sigma,11.25,11.375,ok,False,0.4915,1000,523,888,0,0,1,2,1.1
73,fgas+2sigma,11.375,11.5,ok,False,0.4483,1000,614,987,0,0,1,3,1.1
73,fgas+2sigma,11.5,11.625,ok,False,0.4060,1000,739,1000,0,0,1,3,1.2
73,fgas+2sigma,11.625,11.75,ok,False,0.3701,1000,841,1000,0,0,2,4,1.1
73,fgas+2sigma,11.75,11.875,ok,False,0.3355,1000,905,1000,0,0,2,5,1.2
73,fgas+2sigma,11.875,12.0,ok,False,0.3055,1000,958,1000,0,0,3,7,1.1
73,fgas+2sigma,12.0,12.125,ok,True,0.2774,1000,985,1000,0,0,4,10,1.1
73,fgas+2sigma,12.125,12.25,ok,True,0.2519,1000,990,1000,0,0,6,12,1.1
73,fgas+2sigma,12.25,12.375,ok,True,0.2289,1000,998,1000,0,0,8,16,1.1
73,fgas+2sigma,12.375,12.5,ok,True,0.2085,1000,1000,1000,0,0,10,21,1.1
73,fgas+2sigma,12.5,12.625,ok,True,0.1890,1000,1000,1000,0,0,14,29,1.2
73,fgas+2sigma,12.625,12.75,ok,True,0.1718,1000,1000,1000,0,0,18,37,1.2
73,fgas+2sigma,12.75,12.875,ok,True,0.1565,1000,1000,1000,0,0,25,49,1.2
73,fgas+2sigma,12.875,13.0,ok,True,0.1414,1000,1000,1000,0,0,33,71,1.2
73,fgas+2sigma,13.0,13.125,ok,True,0.1283,1000,1000,1000,0,0,45,93,1.2
73,fgas+2sigma,13.125,13.25,ok,True,0.1169,1000,1000,1000,0,0,60,124,1.2
73,fgas+2sigma,13.25,13.375,ok,True,0.1063,1000,1000,1000,0,0,80,171,1.2
73,fgas+2sigma,13.375,13.5,ok,True,0.0965,1000,1000,1000,0,0,105,226,1.3
73,fgas+2sigma,13.5,13.625,ok,True,0.0877,1000,1000,1000,0,0,140,304,1.3
73,fgas+2sigma,13.625,13.75,ok,True,0.0797,1000,1000,1000,0,0,189,408,1.3
73,fgas+2sigma,13.75,13.875,ok,True,0.0723,1000,1000,1000,0,0,249,544,1.3
73,fgas+2sigma,13.875,14.0,ok,True,0.0658,1000,1000,1000,0,0,345,752,1.4
73,fgas+2sigma,14.0,14.125,ok,True,0.0599,1000,1000,1000,0,0,449,983,1.5
73,fgas+2sigma,14.125,14.25,ok,True,0.0544,1000,1000,1000,0,0,592,1306,1.6
73,fgas+2sigma,14.25,14.375,ok,True,0.0495,829,829,829,0,0,782,1728,1.5
73,fgas+2sigma,14.375,14.5,ok,True,0.0450,489,489,489,0,0,1058,2337,1.1
73,fgas+2sigma,14.5,14.625,ok,True,0.0410,257,257,257,0,0,1340,2980,1.3
73,fgas+2sigma,14.625,14.75,ok,True,0.0369,116,116,116,0,0,1800,3994,0.5
73,fgas+2sigma,14.75,14.875,ok,True,0.0338,60,60,60,0,0,2474,5549,0.3
73,fgas+2sigma,14.875,15.0,ok,True,0.0306,21,21,21,0,0,3210,6933,0.2
75,fgas+2sigma,10.0,10.125,ok,False,1.2015,23,5,19,95,80,0,2,0.2
75,fgas+2sigma,10.125,10.25,ok,False,1.0825,27,6,20,94,70,0,2,0.2
75,fgas+2sigma,10.25,10.375,ok,False,1.0350,286,96,213,35,9,0,1,0.7
75,fgas+2sigma,10.375,10.5,ok,False,0.9356,706,217,537,8,5,0,1,1.0
75,fgas+2sigma,10.5,10.625,ok,False,0.8352,1000,378,775,8,0,0,1,1.1
75,fgas+2sigma,10.625,10.75,ok,False,0.7587,1000,413,760,8,0,0,1,1.1
75,fgas+2sigma,10.75,10.875,ok,False,0.6904,1000,430,793,3,0,0,2,1.1
75,fgas+2sigma,10.875,11.0,ok,False,0.6264,1000,477,799,1,0,0,1,1.1
75,fgas+2sigma,11.0,11.125,ok,False,0.5682,1000,473,774,1,1,0,1,1.1
75,fgas+2sigma,11.125,11.25,ok,False,0.5162,1000,503,799,3,1,1,2,1.1
75,fgas+2sigma,11.25,11.375,ok,False,0.4738,1000,511,878,1,0,1,2,1.1
75,fgas+2sigma,11.375,11.5,ok,False,0.4324,1000,620,986,1,0,1,3,1.1
75,fgas+2sigma,11.5,11.625,ok,False,0.3930,1000,711,1000,0,0,1,3,1.1
75,fgas+2sigma,11.625,11.75,ok,False,0.3577,1000,808,1000,0,0,2,4,1.1
75,fgas+2sigma,11.75,11.875,ok,False,0.3243,1000,902,1000,0,0,2,5,1.1
75,fgas+2sigma,11.875,12.0,ok,True,0.2945,1000,954,1000,0,0,3,7,1.1
75,fgas+2sigma,12.0,12.125,ok,True,0.2672,1000,978,1000,0,0,4,8,1.1
75,fgas+2sigma,12.125,12.25,ok,True,0.2441,1000,994,1000,0,0,5,11,1.1
75,fgas+2sigma,12.25,12.375,ok,True,0.2210,1000,999,1000,0,0,8,15,1.1
75,fgas+2sigma,12.375,12.5,ok,True,0.2006,1000,999,1000,0,0,10,19,1.1
75,fgas+2sigma,12.5,12.625,ok,True,0.1823,1000,1000,1000,0,0,13,26,1.1
75,fgas+2sigma,12.625,12.75,ok,True,0.1657,1000,1000,1000,0,0,18,35,1.1
75,fgas+2sigma,12.75,12.875,ok,True,0.1505,1000,1000,1000,0,0,23,47,1.1
75,fgas+2sigma,12.875,13.0,ok,True,0.1370,1000,1000,1000,0,0,31,63,1.1
75,fgas+2sigma,13.0,13.125,ok,True,0.1244,1000,1000,1000,0,0,42,88,1.1
75,fgas+2sigma,13.125,13.25,ok,True,0.1126,1000,1000,1000,0,0,56,119,1.2
75,fgas+2sigma,13.25,13.375,ok,True,0.1027,1000,1000,1000,0,0,75,162,1.1
75,fgas+2sigma,13.375,13.5,ok,True,0.0935,1000,1000,1000,0,0,100,216,1.2
75,fgas+2sigma,13.5,13.625,ok,True,0.0847,1000,1000,1000,0,0,138,295,1.2
75,fgas+2sigma,13.625,13.75,ok,True,0.0769,1000,1000,1000,0,0,180,389,1.2
75,fgas+2sigma,13.75,13.875,ok,True,0.0699,1000,1000,1000,0,0,246,535,1.3
75,fgas+2sigma,13.875,14.0,ok,True,0.0637,1000,1000,1000,0,0,319,695,1.3
75,fgas+2sigma,14.0,14.125,ok,True,0.0578,1000,1000,1000,0,0,430,939,1.4
75,fgas+2sigma,14.125,14.25,ok,True,0.0525,1000,1000,1000,0,0,573,1256,1.3
75,fgas+2sigma,14.25,14.375,ok,True,0.0478,905,905,905,0,0,768,1694,1.4
75,fgas+2sigma,14.375,14.5,ok,True,0.0433,515,515,515,0,0,1016,2246,1.1
75,fgas+2sigma,14.5,14.625,ok,True,0.0396,305,305,305,0,0,1331,2933,0.8
75,fgas+2sigma,14.625,14.75,ok,True,0.0358,119,119,119,0,0,1772,3938,0.5
75,fgas+2sigma,14.75,14.875,ok,True,0.0329,60,60,60,0,0,2366,5198,0.4
75,fgas+2sigma,14.875,15.0,ok,True,0.0297,22,22,22,0,0,3232,7300,0.2
77,fgas+2sigma,10.0,10.125,ok,False,1.1762,147,31,110,67,27,0,1,0.6
77,fgas+2sigma,10.125,10.25,ok,False,1.0540,544,139,412,36,4,0,1,1.1
77,fgas+2sigma,10.25,10.375,ok,False,1.0020,1000,290,778,14,1,0,1,1.3
77,fgas+2sigma,10.375,10.5,ok,False,0.9049,1000,327,774,10,0,0,1,1.2
77,fgas+2sigma,10.5,10.625,ok,False,0.8093,1000,383,754,6,2,0,1,1.2
77,fgas+2sigma,10.625,10.75,ok,False,0.7383,1000,408,785,10,1,0,1,1.2
77,fgas+2sigma,10.75,10.875,ok,False,0.6709,1000,397,790,6,0,0,1,1.2
77,fgas+2sigma,10.875,11.0,ok,False,0.6041,1000,445,791,3,0,0,2,1.1
77,fgas+2sigma,11.0,11.125,ok,False,0.5519,1000,479,786,4,1,0,2,1.2
77,fgas+2sigma,11.125,11.25,ok,False,0.5021,1000,516,803,1,1,1,2,1.2
77,fgas+2sigma,11.25,11.375,ok,False,0.4605,1000,544,888,1,0,1,2,1.2
77,fgas+2sigma,11.375,11.5,ok,False,0.4184,1000,629,989,0,0,1,3,1.2
77,fgas+2sigma,11.5,11.625,ok,False,0.3815,1000,750,1000,0,0,1,3,1.2
77,fgas+2sigma,11.625,11.75,ok,False,0.3454,1000,840,1000,0,0,2,4,1.3
77,fgas+2sigma,11.75,11.875,ok,False,0.3147,1000,887,1000,0,0,2,5,1.2
77,fgas+2sigma,11.875,12.0,ok,True,0.2847,1000,944,1000,0,0,3,7,1.2
77,fgas+2sigma,12.0,12.125,ok,True,0.2591,1000,980,1000,0,0,4,9,1.3
77,fgas+2sigma,12.125,12.25,ok,True,0.2351,1000,994,1000,0,0,6,11,1.2
77,fgas+2sigma,12.25,12.375,ok,True,0.2144,1000,1000,1000,0,0,7,15,1.3
77,fgas+2sigma,12.375,12.5,ok,True,0.1949,1000,999,1000,0,0,10,19,1.2
77,fgas+2sigma,12.5,12.625,ok,True,0.1761,1000,1000,1000,0,0,13,25,1.2
77,fgas+2sigma,12.625,12.75,ok,True,0.1604,1000,1000,1000,0,0,18,35,1.2
77,fgas+2sigma,12.75,12.875,ok,True,0.1461,1000,1000,1000,0,0,24,48,1.3
77,fgas+2sigma,12.875,13.0,ok,True,0.1324,1000,1000,1000,0,0,32,64,1.3
77,fgas+2sigma,13.0,13.125,ok,True,0.1203,1000,1000,1000,0,0,42,86,1.2
77,fgas+2sigma,13.125,13.25,ok,True,0.1095,1000,1000,1000,0,0,56,117,1.3
77,fgas+2sigma,13.25,13.375,ok,True,0.0996,1000,1000,1000,0,0,74,156,1.3
77,fgas+2sigma,13.375,13.5,ok,True,0.0902,1000,1000,1000,0,0,100,212,1.3
77,fgas+2sigma,13.5,13.625,ok,True,0.0820,1000,1000,1000,0,0,132,282,1.3
77,fgas+2sigma,13.625,13.75,ok,True,0.0745,1000,1000,1000,0,0,173,374,1.3
77,fgas+2sigma,13.75,13.875,ok,True,0.0679,1000,1000,1000,0,0,236,512,1.4
77,fgas+2sigma,13.875,14.0,ok,True,0.0616,1000,1000,1000,0,0,313,689,1.4
77,fgas+2sigma,14.0,14.125,ok,True,0.0560,1000,1000,1000,0,0,423,918,1.5
77,fgas+2sigma,14.125,14.25,ok,True,0.0508,1000,1000,1000,0,0,556,1220,1.5
77,fgas+2sigma,14.25,14.375,ok,True,0.0463,1000,1000,1000,0,0,748,1651,1.6
77,fgas+2sigma,14.375,14.5,ok,True,0.0419,1000,1000,1000,0,0,1012,2246,1.7
77,fgas+2sigma,14.5,14.625,ok,True,0.0382,647,647,647,0,0,1310,2892,1.5
77,fgas+2sigma,14.625,14.75,ok,True,0.0348,370,370,370,0,0,1736,3837,1.1
77,fgas+2sigma,14.75,14.875,ok,True,0.0315,191,191,191,0,0,2316,5192,0.7
77,fgas+2sigma,14.875,15.0,ok,True,0.0286,102,102,102,0,0,3154,7094,0.5
9,fgas-2sigma,10.0,10.125,ok,False,3.1016,259,96,246,61,2,0,3,0.2
9,fgas-2sigma,10.125,10.25,ok,False,2.8192,108,39,101,73,18,0,3,0.1
9,fgas-2sigma,10.25,10.375,ok,False,2.6591,766,309,706,14,0,0,3,0.2
9,fgas-2sigma,10.375,10.5,ok,False,2.4037,1000,439,909,6,0,0,3,0.2
9,fgas-2sigma,10.5,10.625,ok,False,2.1442,1000,462,920,1,0,0,3,0.2
9,fgas-2sigma,10.625,10.75,ok,False,1.9434,1000,529,925,2,0,1,3,0.2
9,fgas-2sigma,10.75,10.875,ok,False,1.7771,1000,573,933,1,0,1,3,0.2
9,fgas-2sigma,10.875,11.0,ok,False,1.6053,1000,580,937,1,0,1,3,0.2
9,fgas-2sigma,11.0,11.125,ok,False,1.4591,1000,656,955,1,0,1,3,0.2
9,fgas-2sigma,11.125,11.25,ok,False,1.3315,1000,708,969,0,0,1,3,0.2
9,fgas-2sigma,11.25,11.375,ok,False,1.2130,1000,783,971,0,0,1,4,0.2
9,fgas-2sigma,11.375,11.5,ok,False,1.1132,1000,839,997,0,0,2,5,0.2
9,fgas-2sigma,11.5,11.625,ok,False,1.0082,1000,882,1000,0,0,2,6,0.2
9,fgas-2sigma,11.625,11.75,ok,False,0.9189,1000,942,1000,0,0,3,8,0.2
9,fgas-2sigma,11.75,11.875,ok,False,0.8334,1000,973,1000,0,0,4,10,0.2
9,fgas-2sigma,11.875,12.0,ok,False,0.7599,1000,994,1000,0,0,5,13,0.2
9,fgas-2sigma,12.0,12.125,ok,False,0.6888,1000,1000,1000,0,0,7,17,0.2
9,fgas-2sigma,12.125,12.25,ok,False,0.6273,1000,999,1000,0,0,9,22,0.2
9,fgas-2sigma,12.25,12.375,ok,False,0.5709,1000,1000,1000,0,0,12,29,0.2
9,fgas-2sigma,12.375,12.5,ok,False,0.5178,1000,1000,1000,0,0,16,38,0.2
9,fgas-2sigma,12.5,12.625,ok,False,0.4713,458,458,458,0,0,22,50,0.2
9,fgas-2sigma,12.625,12.75,ok,False,0.4280,176,176,176,0,0,28,66,0.1
9,fgas-2sigma,12.75,12.875,ok,False,0.3910,71,71,71,0,0,36,87,0.1
9,fgas-2sigma,12.875,13.0,ok,False,0.3576,20,20,20,3,0,49,108,0.0
9,fgas-2sigma,13.0,13.125,ok,False,0.3196,2,2,2,33,15,84,192,0.0
9,fgas-2sigma,13.125,13.25,ok,False,0.2950,2,2,2,27,13,93,190,0.0
9,fgas-2sigma,13.25,13.375,ok,False,0.2570,2,2,2,24,7,110,260,0.0
9,fgas-2sigma,13.375,13.5,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,fgas-2sigma,13.5,13.625,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,fgas-2sigma,13.625,13.75,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,fgas-2sigma,13.75,13.875,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,fgas-2sigma,13.875,14.0,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,fgas-2sigma,14.0,14.125,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,fgas-2sigma,14.125,14.25,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,fgas-2sigma,14.25,14.375,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,fgas-2sigma,14.375,14.5,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,fgas-2sigma,14.5,14.625,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,fgas-2sigma,14.625,14.75,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,fgas-2sigma,14.75,14.875,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,fgas-2sigma,14.875,15.0,no_halos,False,nan,0,0,0,0,0,0,0,0.0
13,fgas-2sigma,10.0,10.125,ok,False,3.1174,631,220,602,28,0,0,3,0.4
13,fgas-2sigma,10.125,10.25,ok,False,2.8499,285,109,265,44,1,0,3,0.3
13,fgas-2sigma,10.25,10.375,ok,False,2.6669,1000,468,940,5,0,0,3,0.4
13,fgas-2sigma,10.375,10.5,ok,False,2.4116,1000,468,935,2,0,0,3,0.4
13,fgas-2sigma,10.5,10.625,ok,False,2.1416,1000,491,923,3,0,0,3,0.4
13,fgas-2sigma,10.625,10.75,ok,False,1.9538,1000,543,922,1,0,1,3,0.4
13,fgas-2sigma,10.75,10.875,ok,False,1.7805,1000,583,944,2,0,1,3,0.4
13,fgas-2sigma,10.875,11.0,ok,False,1.6138,1000,619,941,0,0,1,3,0.4
13,fgas-2sigma,11.0,11.125,ok,False,1.4615,1000,660,957,0,0,1,3,0.4
13,fgas-2sigma,11.125,11.25,ok,False,1.3315,1000,709,961,0,0,1,3,0.4
13,fgas-2sigma,11.25,11.375,ok,False,1.2195,1000,746,965,0,0,1,4,0.4
13,fgas-2sigma,11.375,11.5,ok,False,1.1132,1000,843,999,0,0,2,5,0.4
